CAR_ID,DefectID,SupplierID,OpenDate,DueDate,CloseDate,Status,OwnerID,ActionDescription,VerificationStatus
CAR000521,DFT002462,SUP068,2025-07-01,2025-08-30,2025-07-16,Closed,EMP0129,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000522,DFT002464,SUP058,2026-05-31,2026-07-15,,In Progress,EMP0111,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000523,DFT002471,SUP017,2026-01-12,2026-02-11,,Open,EMP0197,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000524,DFT002477,SUP034,2025-09-19,2025-10-19,,In Progress,EMP0142,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000525,DFT002493,SUP036,2025-03-24,2025-05-23,2025-05-13,Closed,EMP0159,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000526,DFT002498,SUP034,2026-04-28,2026-05-12,,In Progress,EMP0122,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000527,DFT002501,SUP013,2026-01-03,2026-01-17,2026-01-13,Closed,EMP0054,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000528,DFT002509,SUP030,2026-06-10,2026-07-25,2026-07-22,Closed,EMP0089,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000529,DFT002511,SUP001,2024-11-30,2025-01-14,2025-01-14,Closed,EMP0077,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000530,DFT002519,SUP014,2025-08-01,2025-08-15,2025-08-13,Closed,EMP0112,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000531,DFT002521,SUP054,2024-11-08,2025-01-07,,Open,EMP0159,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000532,DFT002533,SUP041,2025-11-11,2025-11-25,,Open,EMP0129,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000533,DFT002534,SUP063,2025-12-02,2025-12-16,,In Progress,EMP0199,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000534,DFT002541,SUP018,2024-11-03,2024-12-18,2024-12-12,Closed,EMP0183,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000535,DFT002548,SUP068,2024-08-01,2024-08-31,,In Progress,EMP0184,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000536,DFT002551,SUP026,2025-02-16,2025-04-17,,In Progress,EMP0188,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000537,DFT002558,SUP021,2025-11-27,2026-01-26,,In Progress,EMP0067,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000538,DFT002559,SUP002,2024-10-31,2024-11-30,2024-11-13,Closed,EMP0100,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000539,DFT002560,SUP056,2025-07-14,2025-09-12,2025-07-30,Closed,EMP0122,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000540,DFT002562,SUP061,2025-08-21,2025-09-20,,Overdue,EMP0127,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000541,DFT002569,SUP064,2026-05-23,2026-06-06,,In Progress,EMP0028,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000542,DFT002580,SUP041,2025-07-18,2025-09-16,,Open,EMP0102,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000543,DFT002584,SUP093,2025-01-18,2025-02-17,,In Progress,EMP0072,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000544,DFT002586,SUP100,2026-05-30,2026-06-29,2026-06-05,Closed,EMP0072,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000545,DFT002588,SUP067,2026-04-26,2026-06-10,2026-05-19,Closed,EMP0001,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000546,DFT002597,SUP093,2024-12-09,2025-01-23,,Overdue,EMP0162,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000547,DFT002613,SUP075,2026-06-27,2026-07-11,2026-07-05,Closed,EMP0009,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000548,DFT002614,SUP017,2025-01-03,2025-02-17,,In Progress,EMP0022,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000549,DFT002616,SUP096,2026-06-06,2026-07-21,,Overdue,EMP0080,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000550,DFT002624,SUP006,2025-05-05,2025-06-19,,In Progress,EMP0091,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000551,DFT002628,SUP053,2024-12-24,2025-01-07,,In Progress,EMP0110,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000552,DFT002632,SUP057,2025-08-05,2025-08-19,2025-08-14,Closed,EMP0197,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000553,DFT002633,SUP022,2026-07-08,2026-08-22,,Overdue,EMP0022,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000554,DFT002634,SUP018,2024-09-17,2024-10-17,,Open,EMP0190,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000555,DFT002640,SUP029,2024-08-29,2024-10-13,2024-10-04,Closed,EMP0014,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000556,DFT002641,SUP029,2024-08-29,2024-09-28,,In Progress,EMP0159,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000557,DFT002643,SUP063,2025-05-16,2025-07-15,,In Progress,EMP0040,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000558,DFT002645,SUP009,2026-04-24,2026-05-08,,Open,EMP0010,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000559,DFT002647,SUP100,2025-10-27,2025-12-26,,Open,EMP0180,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000560,DFT002651,SUP056,2024-08-16,2024-08-30,2024-08-29,Closed,EMP0110,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000561,DFT002656,SUP002,2026-05-14,2026-05-28,2026-05-27,Closed,EMP0022,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000562,DFT002659,SUP036,2024-09-10,2024-11-09,,Open,EMP0129,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000563,DFT002661,SUP022,2025-09-06,2025-10-06,,In Progress,EMP0014,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000564,DFT002664,SUP026,2025-03-04,2025-05-03,2025-03-18,Closed,EMP0160,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000565,DFT002668,SUP060,2026-04-07,2026-06-06,,Overdue,EMP0060,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000566,DFT002669,SUP026,2025-02-07,2025-03-24,2025-03-17,Closed,EMP0112,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000567,DFT002672,SUP045,2026-01-07,2026-02-21,2026-01-14,Closed,EMP0146,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000568,DFT002673,SUP037,2026-06-14,2026-07-29,2026-07-07,Closed,EMP0091,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000569,DFT002674,SUP013,2026-06-14,2026-06-28,,In Progress,EMP0127,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000570,DFT002688,SUP013,2025-08-13,2025-09-12,,Overdue,EMP0042,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000571,DFT002690,SUP013,2025-08-13,2025-09-27,,Open,EMP0021,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000572,DFT002696,SUP074,2025-10-28,2025-12-27,,Open,EMP0157,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000573,DFT002697,SUP009,2024-10-12,2024-11-11,2024-11-08,Closed,EMP0122,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000574,DFT002700,SUP053,2026-06-28,2026-07-28,2026-07-05,Closed,EMP0068,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000575,DFT002709,SUP036,2024-10-31,2024-11-30,,In Progress,EMP0178,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000576,DFT002710,SUP044,2026-01-02,2026-01-16,2026-01-13,Closed,EMP0144,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000577,DFT002716,SUP099,2024-08-26,2024-09-09,,In Progress,EMP0066,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000578,DFT002718,SUP054,2026-01-05,2026-03-06,2026-02-02,Closed,EMP0103,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000579,DFT002723,SUP046,2025-03-17,2025-05-01,,In Progress,EMP0195,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000580,DFT002730,SUP097,2025-09-18,2025-10-02,,Overdue,EMP0127,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000581,DFT002732,SUP066,2026-03-10,2026-05-09,,Open,EMP0078,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000582,DFT002733,SUP044,2025-02-18,2025-04-19,,In Progress,EMP0007,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000583,DFT002734,SUP015,2025-11-04,2025-11-18,,Open,EMP0183,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000584,DFT002743,SUP030,2026-04-19,2026-06-03,2026-04-28,Closed,EMP0021,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000585,DFT002747,SUP010,2026-07-17,2026-08-16,2026-08-09,Closed,EMP0112,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000586,DFT002748,SUP008,2025-01-17,2025-03-18,,Overdue,EMP0028,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000587,DFT002749,SUP071,2024-12-03,2025-01-17,,In Progress,EMP0178,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000588,DFT002750,SUP055,2026-07-19,2026-08-02,2026-08-01,Closed,EMP0014,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000589,DFT002760,SUP046,2024-12-20,2025-01-19,,In Progress,EMP0017,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000590,DFT002763,SUP076,2025-11-24,2025-12-08,,In Progress,EMP0198,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000591,DFT002773,SUP001,2026-04-29,2026-05-13,,Overdue,EMP0136,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000592,DFT002784,SUP010,2025-12-21,2026-01-04,,In Progress,EMP0188,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000593,DFT002785,SUP034,2024-10-05,2024-11-04,,Open,EMP0174,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
